Zip_Code,Date,Sales_Count,%_Home_Increasing,%_Home_Decreasing,Price_to_Rent_Ratio,Median_Rental_Studio,Median_Rental_1B,Median_Rental_2B,Median_Rental_3B,Median_Rental_DupTrip,Median_Rental_SingleFam,Median_Listing_2B,Median_Listing_3B,Median_Listing_5B+,Median_Listing_DupTrip,Median_Listing_SingleFam,Median_Sold_Condo,Median_Sold_SingleFam,Home_Value_1B,Home_Value_2B,Home_Value_3B,Home_Value_4B,Home_Value_5B+,Home_Value_DupTrip,Home_Value_SingleFam
90022,2011-06-30,21.0,23.34,65.65,12.28,,,,,,,,,,,207.75171067971,,229.93868349865,221426.0,235483.0,274169.0,299292.0,343467.0,226765.0,258625.0
90022,2011-07-31,20.0,27.14,60.2,12.23,,,,,,,,,,,200.14662756598,,225.7981,221558.0,235083.0,274654.0,299813.0,342303.0,228575.0,258234.0
90022,2011-08-31,9.0,31.01,56.92,12.17,,,,,,,,,,,197.55152315371,,,221814.0,235036.0,276057.0,301908.0,343722.0,228645.0,258716.0
90022,2011-09-30,16.0,31.13,55.23,12.17,,,,,,,,,,,202.0202020202,,,222157.0,234298.0,275552.0,302319.0,344147.0,228087.0,258246.0
90022,2011-10-31,18.0,33.72,52.38,12.31,,,,,,,,,,,199.2598217195,,215.9848812095,221841.0,233273.0,273543.0,301832.0,343496.0,226036.0,256959.0
90022,2011-11-30,16.0,36.78,48.85,12.33,,,,,,,,,,,191.40173410405,,,222720.0,233406.0,273697.0,302690.0,343820.0,227378.0,257255.0
90022,2011-12-31,19.0,34.72,51.23,12.46,,,,,,,,,,,193.67588932806,,,223389.0,231620.0,272821.0,301291.0,341447.0,229805.0,256028.0
90022,2012-01-31,18.0,35.11,50.58,12.46,,,,,,,,,,,189.82808022923,,,223088.0,230451.0,272103.0,300543.0,340758.0,231787.0,255091.0
90022,2012-02-29,11.0,35.21,50.56,12.39,,,,,,,,,,,193.64754098361,,,221795.0,229419.0,270239.0,299560.0,340177.0,231557.0,253276.0
90022,2012-03-31,19.0,37.0,49.07,12.39,,,,,,,,,,,192.93182909986,,,220353.0,229826.0,269573.0,300124.0,342279.0,229272.0,252624.0
90022,2012-04-30,14.0,37.96,48.01,12.39,,,,,,,,,,,191.80421172453,,,221821.0,230568.0,269447.0,300514.0,343926.0,229550.0,252468.0
90022,2012-05-31,14.0,41.16,44.16,12.45,,,,,,,,,,,193.64754098361,,,223410.0,231715.0,270327.0,301547.0,347796.0,230040.0,253364.0
90022,2012-06-30,13.0,52.01,33.78,12.47,,,,,,,,,,,200.88303038218,,,225189.0,232629.0,270628.0,301348.0,348367.0,229684.0,254250.0
